award,film,nominee_x,year,genre,win,nominee_y
MUSIC (Original Song),"""All That Love Went To Waste"" from A Touch of Class",Music by George Barrie; Lyrics by Sammy Cahn,1973,M,0.0,
WRITING (Adapted Screenplay),Serpico,"Waldo Salt, Norman Wexler",1973,M,0.0,
MUSIC (Original Score),Cinderella Liberty,John Williams,1973,M,0.0,
WRITING (Adapted Screenplay),Paper Moon,Alvin Sargent,1973,M,0.0,
DIRECTING,A Woman under the Influence,John Cassavetes,1974,M,0.0,
DOCUMENTARY (Feature),Hearts and Minds,"Peter Davis and Bert Schneider, Producers",1974,M,1.0,
SHORT FILM (Animated),Closed Mondays,"Will Vinton and Bob Gardiner, Producers",1974,M,1.0,
SHORT FILM (Animated),The Family That Dwelt Apart,"Yvon Mallette and Robert Verrall, Producers",1974,M,0.0,
SHORT FILM (Animated),Hunger,"Peter Foldes and RenÃ© Jodoin, Producers",1974,M,0.0,
SHORT FILM (Animated),Voyage to Next,"Faith Hubley and John Hubley, Producers",1974,X,0.0,2.0
SHORT FILM (Animated),Winnie the Pooh and Tigger Too,"Wolfgang Reitherman, Producer",1974,M,0.0,
SHORT FILM (Live Action),Climb,"Dewitt Jones, Producer",1974,M,0.0,
SHORT FILM (Live Action),The Concert,"Julian Chagrin and Claude Chagrin, Producers",1974,X,0.0,2.0
DOCUMENTARY (Feature),The 81st Blow,"Jacquot Ehrlich, David Bergman and Haim Gouri, Producers",1974,M,0.0,
SHORT FILM (Live Action),Planet Ocean,"George V. Casey, Producer",1974,M,0.0,
CINEMATOGRAPHY,Murder on the Orient Express,Geoffrey Unsworth,1974,M,0.0,
SHORT FILM (Live Action),The Violin,"Andrew Welsh and George Pastic, Producers",1974,M,0.0,
BEST PICTURE,The Towering Inferno,"Irwin Allen, Producer",1974,M,0.0,
WRITING (Adapted Screenplay),Young Frankenstein,"Gene Wilder, Mel Brooks",1974,M,0.0,
WRITING (Adapted Screenplay),Murder on the Orient Express,Paul Dehn,1974,M,0.0,
WRITING (Adapted Screenplay),Lenny,Julian Barry,1974,M,0.0,
WRITING (Adapted Screenplay),The Godfather Part II,"Francis Ford Coppola, Mario Puzo",1974,M,1.0,
WRITING (Adapted Screenplay),The Apprenticeship of Duddy Kravitz,Screenplay by Mordecai Richler; Adaptation by Lionel Chetwynd,1974,M,0.0,
WRITING (Original Screenplay),Harry and Tonto,"Paul Mazursky, Josh Greenfeld",1974,M,0.0,
WRITING (Original Screenplay),Day for Night,"Francois Truffaut, Jean-Louis Richard, Suzanne Schiffman",1974,X,0.0,2.0
WRITING (Original Screenplay),The Conversation,Francis Ford Coppola,1974,M,0.0,
WRITING (Original Screenplay),Chinatown,Robert Towne,1974,M,1.0,
MUSIC (Original Song),"""Benji's Theme (I Feel Love)"" from Benji",Music by Euel Box; Lyrics by Betty Box,1974,X,0.0,2.0
FILM EDITING,The Little Prince,Song Score by Alan Jay Lerner and Frederick Loewe; Adaptation Score by Angela Morley and Douglas Gamley,1974,F,0.0,
FILM EDITING,Earthquake,Dorothy Spencer,1974,F,0.0,
DOCUMENTARY (Short Subject),John Muir's High Sierra,"Dewitt Jones and Lesley Foster, Producers",1974,X,0.0,2.0
DOCUMENTARY (Feature),The Wild and the Brave,"Natalie R. Jones and Eugene S. Jones, Producers",1974,X,0.0,2.0
DOCUMENTARY (Feature),Antonia: A Portrait of the Woman,"Judy Collins and Jill Godmilow, Producers",1974,F,0.0,
COSTUME DESIGN,The Great Gatsby,Theoni V. Aldredge,1974,F,1.0,
COSTUME DESIGN,The Godfather Part II,Theadora Van Runkle,1974,F,0.0,
PRODUCTION DESIGN,Chinatown,"Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: Ruby Levitt",1974,X,0.0,2.0
COSTUME DESIGN,Chinatown,Anthea Sylbert,1974,F,0.0,
WRITING (Original Screenplay),Alice Doesn't Live Here Anymore,Robert Getchell,1974,M,0.0,
VISUAL EFFECTS,Earthquake,"Frank Brendel, Glen Robinson, Albert Whitlock",1974,M,1.0,
MUSIC (Original Score),The Towering Inferno,John Williams,1974,M,0.0,
PRODUCTION DESIGN,The Towering Inferno,"Art Direction: William Creber, Ward Preston; Set Decoration: Raphael Bretton",1974,M,0.0,
DIRECTING,Lenny,Bob Fosse,1974,M,0.0,
DIRECTING,The Godfather Part II,Francis Ford Coppola,1974,M,1.0,
DIRECTING,Day for Night,Francois Truffaut,1974,M,0.0,
DIRECTING,Chinatown,Roman Polanski,1974,M,0.0,
COSTUME DESIGN,Murder on the Orient Express,Tony Walton,1974,M,0.0,
COSTUME DESIGN,Daisy Miller,John Furness,1974,M,0.0,
CINEMATOGRAPHY,The Towering Inferno,"Fred Koenekamp, Joseph Biroc",1974,M,1.0,
MUSIC (Original Score),The Great Gatsby,Adaptation Score by Nelson Riddle,1974,M,1.0,
CINEMATOGRAPHY,Earthquake,Philip Lathrop,1974,M,0.0,
CINEMATOGRAPHY,Chinatown,John A. Alonzo,1974,M,0.0,
PRODUCTION DESIGN,The Island at the Top of the World,"Art Direction: Peter Ellenshaw, John B. Mansbridge, Walter Tyler, Al Roelofs; Set Decoration: Hal Gausman",1974,M,0.0,
PRODUCTION DESIGN,The Godfather Part II,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson",1974,M,1.0,
PRODUCTION DESIGN,Earthquake,"Art Direction: Alexander Golitzen, E. Preston Ames; Set Decoration: Frank McKelvy",1974,M,0.0,
CINEMATOGRAPHY,Lenny,Bruce Surtees,1974,M,0.0,
MUSIC (Original Score),The Little Prince,Song Score by Alan Jay Lerner and Frederick Loewe; Adaptation Score by Angela Morley and Douglas Gamley,1974,M,0.0,
MUSIC (Original Song),"""Wherever Love Takes Me"" from Gold",Music by Elmer Bernstein; Lyrics by Don Black,1974,M,0.0,
BEST PICTURE,Lenny,"Marvin Worth, Producer",1974,M,0.0,
SHORT FILM (Live Action),One-Eyed Men Are Kings,"Paul Claudon and Edmond Sechan, Producers",1974,M,1.0,
BEST PICTURE,The Conversation,"Francis Ford Coppola, Producer; Fred Roos, Co-Producer",1974,M,0.0,
DOCUMENTARY (Short Subject),City Out of Wilderness,"Francis Thompson, Producer",1974,M,0.0,
BEST PICTURE,The Godfather Part II,"Francis Ford Coppola, Producer; Gray Frederickson and Fred Roos, Co-Producers",1974,M,1.0,
DOCUMENTARY (Short Subject),Exploratorium,"Jon Boorstin, Producer",1974,M,0.0,
DOCUMENTARY (Short Subject),Naked Yoga,"Ronald S. Kass and Mervyn Lloyd, Producers",1974,M,0.0,
FILM EDITING,Blazing Saddles,"John C. Howard, Danford Greene",1974,M,0.0,
MUSIC (Original Score),Phantom of the Paradise,Song Score by Paul Williams; Adaptation Score by Paul Williams and George Aliceson Tipton,1974,M,0.0,
FILM EDITING,Chinatown,Sam O'Steen,1974,M,0.0,
FILM EDITING,The Towering Inferno,"Harold F. Kress, Carl Kress",1974,M,1.0,
MUSIC (Original Score),Chinatown,Jerry Goldsmith,1974,M,0.0,
MUSIC (Original Score),The Godfather Part II,"Nino Rota, Carmine Coppola",1974,M,1.0,
DOCUMENTARY (Short Subject),Don't,"Robin Lehman, Producer",1974,M,1.0,
MUSIC (Original Score),Shanks,Alex North,1974,M,0.0,
MUSIC (Original Score),Murder on the Orient Express,Richard Rodney Bennett,1974,M,0.0,
BEST PICTURE,Chinatown,"Robert Evans, Producer",1974,M,0.0,
MUSIC (Original Song),"""We May Never Love Like This Again"" from The Towering Inferno",Music and Lyrics by Al Kasha and Joel Hirschhorn,1974,M,1.0,
MUSIC (Original Song),"""Little Prince"" from The Little Prince",Music by Frederick Loewe; Lyrics by Alan Jay Lerner,1974,M,0.0,
MUSIC (Original Song),"""Blazing Saddles"" from Blazing Saddles",Music by John Morris; Lyrics by Mel Brooks,1974,M,0.0,
FILM EDITING,The Longest Yard,Michael Luciano,1974,M,0.0,
DOCUMENTARY (Feature),The Challenge...A Tribute to Modern Art,"Herbert Kline, Producer",1974,M,0.0,
DOCUMENTARY (Short Subject),The End of the Game,"Claire Wilbur and Robin Lehman, Producers",1975,X,1.0,2.0
BEST PICTURE,Nashville,"Robert Altman, Producer",1975,M,0.0,
MUSIC (Original Score),Bite the Bullet,Alex North,1975,M,0.0,
CINEMATOGRAPHY,The Hindenburg,Robert Surtees,1975,M,0.0,
PRODUCTION DESIGN,Barry Lyndon,"Art Direction: Ken Adam, Roy Walker; Set Decoration: Vernon Dixon",1975,M,1.0,
PRODUCTION DESIGN,The Hindenburg,Art Direction: Edward Carfagno; Set Decoration: Frank McKelvy,1975,M,0.0,
PRODUCTION DESIGN,The Man Who Would Be King,"Art Direction: Alexander Trauner, Tony Inglis; Set Decoration: Peter James",1975,M,0.0,
PRODUCTION DESIGN,Shampoo,"Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: George Gaines",1975,M,0.0,
PRODUCTION DESIGN,The Sunshine Boys,Art Direction: Albert Brenner; Set Decoration: Marvin March,1975,M,0.0,
CINEMATOGRAPHY,Barry Lyndon,John Alcott,1975,M,1.0,
CINEMATOGRAPHY,The Day of the Locust,Conrad Hall,1975,M,0.0,
MUSIC (Original Score),"Birds Do It, Bees Do It",Gerald Fried,1975,M,0.0,
BEST PICTURE,Jaws,"Richard D. Zanuck and David Brown, Producers",1975,M,0.0,
SHORT FILM (Live Action),Dawn Flight,"Lawrence M. Lansburgh and Brian Lansburgh, Producers",1975,M,0.0,
SHORT FILM (Live Action),Doubletalk,"Alan Beattie, Producer",1975,M,0.0,
WRITING (Original Screenplay),Amarcord,"Federico Fellini, Tonino Guerra",1975,M,0.0,
WRITING (Original Screenplay),And Now My Love,"Claude Lelouch, Pierre Uytterhoeven",1975,M,0.0,
CINEMATOGRAPHY,Funny Lady,James Wong Howe,1975,M,0.0,
COSTUME DESIGN,The Magic Flute,"Henny Noremark, Karin Erskine",1975,X,0.0,2.0
DOCUMENTARY (Feature),Fighting for Our Lives,"Glen Pearcy, Producer",1975,M,0.0,
DIRECTING,Amarcord,Federico Fellini,1975,M,0.0,
DIRECTING,Barry Lyndon,Stanley Kubrick,1975,M,0.0,
DIRECTING,Dog Day Afternoon,Sidney Lumet,1975,M,0.0,
DIRECTING,Nashville,Robert Altman,1975,M,0.0,
DIRECTING,One Flew over the Cuckoo's Nest,Milos Forman,1975,M,1.0,
DOCUMENTARY (Feature),The California Reich,"Walter F. Parkes and Keith F. Critchlow, Producers",1975,M,0.0,
DOCUMENTARY (Short Subject),Probes in Space,"George V. Casey, Producer",1975,M,0.0,
DOCUMENTARY (Feature),The Incredible Machine,"Irwin Rosten, Producer",1975,M,0.0,
DOCUMENTARY (Feature),The Man Who Skied down Everest,"F. R. Crawley, James Hager and Dale Hartleben, Producers",1975,M,1.0,
DOCUMENTARY (Short Subject),Arthur and Lillie,"Jon Else, Steven Kovacs and Kristine Samuelson, Producers",1975,X,0.0,2.0
DOCUMENTARY (Short Subject),Whistling Smith,"Barrie Howells and Michael Scott, Producers",1975,M,0.0,
FILM EDITING,The Man Who Would Be King,Russell Lloyd,1975,M,0.0,
FILM EDITING,One Flew over the Cuckoo's Nest,"Richard Chew, Lynzee Klingman, Sheldon Kahn",1975,X,0.0,2.0
FILM EDITING,Three Days of the Condor,"Fredric Steinkamp, Don Guidice",1975,M,0.0,
COSTUME DESIGN,The Four Musketeers,"Yvonne Blake, Ron Talsky",1975,X,0.0,2.0
COSTUME DESIGN,Funny Lady,"Ray Aghayan, Bob Mackie",1975,M,0.0,
CINEMATOGRAPHY,One Flew over the Cuckoo's Nest,"Haskell Wexler, Bill Butler",1975,M,0.0,
WRITING (Original Screenplay),Dog Day Afternoon,Frank Pierson,1975,M,1.0,
WRITING (Original Screenplay),Lies My Father Told Me,Ted Allan,1975,M,0.0,
MUSIC (Original Score),Jaws,John Williams,1975,M,1.0,
WRITING (Adapted Screenplay),Barry Lyndon,Stanley Kubrick,1975,M,0.0,
DOCUMENTARY (Short Subject),Millions of Years Ahead of Man,"Manfred Baier, Producer",1975,M,0.0,
WRITING (Adapted Screenplay),The Man Who Would Be King,"John Huston, Gladys Hill",1975,X,0.0,2.0
WRITING (Original Screenplay),Shampoo,"Robert Towne, Warren Beatty",1975,M,0.0,
COSTUME DESIGN,Barry Lyndon,"Ulla-Britt Soderlund, Milena Canonero",1975,F,1.0,
COSTUME DESIGN,The Man Who Would Be King,Edith Head,1975,F,0.0,
DOCUMENTARY (Feature),The Other Half of the Sky: A China Memoir,"Shirley MacLaine, Producer",1975,F,0.0,
FILM EDITING,Dog Day Afternoon,Dede Allen,1975,F,0.0,
FILM EDITING,Jaws,Verna Fields,1975,F,1.0,
SHORT FILM (Animated),Sisyphus,"Marcell Jankovics, Producer",1975,M,0.0,
SHORT FILM (Animated),Monsieur Pointu,"RenÃ© Jodoin, Bernard LongprÃ© and AndrÃ© Leduc, Producers",1975,M,0.0,
SHORT FILM (Animated),Great,"Bob Godfrey, Producer",1975,M,1.0,
SHORT FILM (Animated),Kick Me,"Robert Swarthe, Producer",1975,M,0.0,
WRITING (Adapted Screenplay),Scent of a Woman,"Ruggero Maccari, Dino Risi",1975,M,0.0,
WRITING (Adapted Screenplay),The Sunshine Boys,Neil Simon,1975,M,0.0,
VISUAL EFFECTS,The Hindenburg,"Albert Whitlock, Glen Robinson",1975,M,1.0,
SHORT FILM (Live Action),A Day in the Life of Bonnie Consolo,"Barry Spinello, Producer",1975,M,0.0,
SHORT FILM (Live Action),Conquest of Light,"Louis Marcus, Producer",1975,M,0.0,
MUSIC (Original Score),One Flew over the Cuckoo's Nest,Jack Nitzsche,1975,M,0.0,
SHORT FILM (Live Action),Angel and Big Joe,"Bert Salzman, Producer",1975,M,1.0,
MUSIC (Original Score),The Wind and the Lion,Jerry Goldsmith,1975,M,0.0,
WRITING (Adapted Screenplay),One Flew over the Cuckoo's Nest,"Lawrence Hauben, Bo Goldman",1975,M,1.0,
MUSIC (Original Score),Funny Lady,Adaptation Score by Peter Matz,1975,M,0.0,
MUSIC (Original Score),Barry Lyndon,Adaptation Score by Leonard Rosenman,1975,M,1.0,
BEST PICTURE,Dog Day Afternoon,"Martin Bregman and Martin Elfand, Producers",1975,M,0.0,
BEST PICTURE,Barry Lyndon,"Stanley Kubrick, Producer",1975,M,0.0,
MUSIC (Original Song),"""Theme From Mahogany (Do You Know Where You're Going To)"" from Mahogany",Music by Michael Masser; Lyrics by Gerry Goffin,1975,M,0.0,
MUSIC (Original Song),"""Richard's Window"" from The Other Side of the Mountain",Music by Charles Fox; Lyrics by Norman Gimbel,1975,M,0.0,
BEST PICTURE,One Flew over the Cuckoo's Nest,"Saul Zaentz and Michael Douglas, Producers",1975,M,1.0,
MUSIC (Original Song),"""I'm Easy"" from Nashville",Music and Lyrics by Keith Carradine,1975,M,1.0,
MUSIC (Original Song),"""How Lucky Can You Get"" from Funny Lady",Music and Lyrics by Fred Ebb and John Kander,1975,M,0.0,
MUSIC (Original Score),Tommy,Adaptation Score by Peter Townshend,1975,M,0.0,
MUSIC (Original Song),"""Now That We're In Love"" from Whiffs",Music by George Barrie; Lyrics by Sammy Cahn,1975,M,0.0,
BEST PICTURE,Taxi Driver,"Michael Phillips and Julia Phillips, Producers",1976,X,0.0,2.0
MUSIC (Original Song),"""Gonna Fly Now"" from Rocky",Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,1976,X,0.0,2.0
MUSIC (Original Song),"""Evergreen (Love Theme From A Star Is Born)"" from A Star Is Born",Music by Barbra Streisand; Lyrics by Paul Williams,1976,X,1.0,2.0
FILM EDITING,Two-Minute Warning,"Eve Newman, Walter Hannemann",1976,X,0.0,2.0
DOCUMENTARY (Short Subject),Number Our Days,"Lynne Littman, Producer",1976,F,1.0,
DOCUMENTARY (Feature),"Harlan County, U.S.A.","Barbara Kopple, Producer",1976,F,1.0,
SHORT FILM (Live Action),Kudzu,"Marjorie Anne Short, Producer",1976,F,0.0,
COSTUME DESIGN,The Passover Plot,Mary Wills,1976,F,0.0,
DOCUMENTARY (Short Subject),American Shoeshine,"Sparky Greene, Producer",1976,M,0.0,
SHORT FILM (Animated),Leisure,"Suzanne Baker, Producer",1976,F,1.0,
DOCUMENTARY (Feature),Volcano: An Inquiry into the Life and Death of Malcolm Lowry,"Donald Brittain and Robert Duncan, Producers",1976,M,0.0,
SHORT FILM (Animated),The Street,"Caroline Leaf and Guy Glover, Producers",1976,X,0.0,2.0
SHORT FILM (Live Action),The Morning Spider,"Julian Chagrin and Claude Chagrin, Producers",1976,X,0.0,2.0
CINEMATOGRAPHY,A Star Is Born,Robert Surtees,1976,M,0.0,
PRODUCTION DESIGN,The Last Tycoon,"Art Direction: Gene Callahan, Jack Collis; Set Decoration: Jerry Wunderlich",1976,M,0.0,
DOCUMENTARY (Feature),Hollywood on Trial,"James Gutman and David Helpern, Jr., Producers",1976,M,0.0,
PRODUCTION DESIGN,The Incredible Sarah,"Art Direction: Elliot Scott, Norman Reynolds; Set Decoration: Peter Howitt",1976,M,0.0,
PRODUCTION DESIGN,All the President's Men,Art Direction: George Jenkins; Set Decoration: George Gaines,1976,M,1.0,
WRITING (Adapted Screenplay),Fellini's Casanova,"Federico Fellini, Bernardino Zapponi",1976,M,0.0,
WRITING (Original Screenplay),Seven Beauties,Lina WertmÃ¼ller,1976,F,0.0,
DIRECTING,Rocky,John G. Avildsen,1976,M,1.0,
DOCUMENTARY (Short Subject),The End of the Road,"John Armstrong, Producer",1976,M,0.0,
DOCUMENTARY (Feature),Off the Edge,"Michael Firth, Producer",1976,M,0.0,
DIRECTING,Seven Beauties,Lina WertmÃ¼ller,1976,F,0.0,
DOCUMENTARY (Feature),People of the Wind,"Anthony Howarth and David Koff, Producers",1976,M,0.0,
WRITING (Original Screenplay),"Cousin, Cousine",Story and Screenplay by Jean-Charles Tacchella; Adaptation by Daniele Thompson,1976,X,0.0,2.0
SHORT FILM (Live Action),Number One,"Dyan Cannon and Vince Cannon, Producers",1976,X,0.0,2.0
SHORT FILM (Live Action),Nightlife,"Claire Wilbur and Robin Lehman, Producers",1976,X,0.0,2.0
WRITING (Adapted Screenplay),The Seven-per-cent Solution,Nicholas Meyer,1976,M,0.0,
WRITING (Adapted Screenplay),Voyage of the Damned,"Steve Shagan, David Butler",1976,M,0.0,
WRITING (Original Screenplay),The Front,Walter Bernstein,1976,M,0.0,
PRODUCTION DESIGN,The Shootist,Art Direction: Robert F. Boyle; Set Decoration: Arthur Jeph Parker,1976,M,0.0,
WRITING (Original Screenplay),Network,Paddy Chayefsky,1976,M,1.0,
CINEMATOGRAPHY,Bound for Glory,Haskell Wexler,1976,M,1.0,
CINEMATOGRAPHY,Logan's Run,Ernest Laszlo,1976,M,0.0,
SHORT FILM (Live Action),In the Region of Ice,"Andre Guttfreund and Peter Werner, Producers",1976,M,1.0,
SHORT FILM (Animated),Dedalo,"Manfredo Manfredi, Producer",1976,M,0.0,
BEST PICTURE,Rocky,"Irwin Winkler and Robert Chartoff, Producers",1976,M,1.0,
BEST PICTURE,Network,"Howard Gottfried, Producer",1976,M,0.0,
BEST PICTURE,Bound for Glory,"Robert F. Blumofe and Harold Leventhal, Producers",1976,M,0.0,
BEST PICTURE,All the President's Men,"Walter Coblenz, Producer",1976,M,0.0,
VISUAL EFFECTS,Logan's Run,"L. B. Abbott, Glen Robinson, Matthew Yuricich",1976,M,1.0,
DOCUMENTARY (Short Subject),Blackwood,"Tony Ianzelo and Andy Thomson, Producers",1976,M,0.0,
PRODUCTION DESIGN,Logan's Run,Art Direction: Dale Hennesy; Set Decoration: Robert de Vestel,1976,M,0.0,
DIRECTING,Network,Sidney Lumet,1976,M,0.0,
DIRECTING,Face to Face,Ingmar Bergman,1976,M,0.0,
DIRECTING,All the President's Men,Alan J. Pakula,1976,M,0.0,
COSTUME DESIGN,The Seven-per-cent Solution,Alan Barrett,1976,M,0.0,
COSTUME DESIGN,The Incredible Sarah,Anthony Mendleson,1976,M,0.0,
COSTUME DESIGN,Fellini's Casanova,Danilo Donati,1976,M,1.0,
COSTUME DESIGN,Bound for Glory,William Theiss,1976,M,0.0,
WRITING (Adapted Screenplay),Bound for Glory,Robert Getchell,1976,M,0.0,
CINEMATOGRAPHY,Network,Owen Roizman,1976,M,0.0,
CINEMATOGRAPHY,King Kong,Richard H. Kline,1976,M,0.0,
WRITING (Original Screenplay),Rocky,Sylvester Stallone,1976,M,0.0,
VISUAL EFFECTS,King Kong,"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",1976,M,1.0,
MUSIC (Original Song),"""A World That Never Was"" from Half a House",Music by Sammy Fain; Lyrics by Paul Francis Webster,1976,M,0.0,
MUSIC (Original Score),A Star Is Born,Adaptation Score by Roger Kellaway,1976,M,0.0,
MUSIC (Original Score),Bugsy Malone,Song Score and Adaptation Score by Paul Williams,1976,M,0.0,
MUSIC (Original Score),Bound for Glory,Adaptation Score by Leonard Rosenman,1976,M,1.0,
MUSIC (Original Score),Voyage of the Damned,Lalo Schifrin,1976,M,0.0,
MUSIC (Original Score),Taxi Driver,Bernard Herrmann,1976,M,0.0,
MUSIC (Original Score),The Outlaw Josey Wales,Jerry Fielding,1976,M,0.0,
FILM EDITING,Bound for Glory,"Robert Jones, Pembroke J. Herring",1976,M,0.0,
MUSIC (Original Score),The Omen,Jerry Goldsmith,1976,M,1.0,
WRITING (Adapted Screenplay),All the President's Men,William Goldman,1976,M,1.0,
MUSIC (Original Score),Obsession,Bernard Herrmann,1976,M,0.0,
MUSIC (Original Song),"""Ave Satani"" from The Omen",Music and Lyrics by Jerry Goldsmith,1976,M,0.0,
MUSIC (Original Song),"""Come To Me"" from The Pink Panther Strikes Again",Music by Henry Mancini; Lyrics by Don Black,1976,M,0.0,
FILM EDITING,All the President's Men,Robert L. Wolfe,1976,M,0.0,
FILM EDITING,Network,Alan Heim,1976,M,0.0,
FILM EDITING,Rocky,"Richard Halsey, Scott Conrad",1976,M,1.0,
DOCUMENTARY (Short Subject),Universe,"Lester Novros, Producer",1976,M,0.0,
COSTUME DESIGN,Airport '77,"Edith Head, Burton Miller",1977,X,0.0,2.0
CINEMATOGRAPHY,The Turning Point,Robert Surtees,1977,M,0.0,
CINEMATOGRAPHY,Looking for Mr. Goodbar,William A. Fraker,1977,M,0.0,
CINEMATOGRAPHY,Julia,Douglas Slocombe,1977,M,0.0,
MUSIC (Original Score),Close Encounters of the Third Kind,John Williams,1977,M,0.0,
SHORT FILM (Animated),The Bead Game,"Ishu Patel, Producer",1977,M,0.0,
MUSIC (Original Score),Mohammad - Messenger of God,Maurice Jarre,1977,M,0.0,
SHORT FILM (Animated),The Sand Castle,"Co Hoedeman, Producer",1977,M,0.0,
MUSIC (Original Score),The Spy Who Loved Me,Marvin Hamlisch,1977,M,0.0,
SHORT FILM (Animated),Jimmy the C,"James Picker, Robert Grossman and Craig Whitaker, Producers",1977,M,0.0,
COSTUME DESIGN,Star Wars,John Mollo,1977,M,0.0,
SHORT FILM (Live Action),The Absent-Minded Waiter,"William E. McEuen, Producer",1977,M,0.0,
SHORT FILM (Live Action),Floating Free,"Jerry Butts, Producer",1977,M,0.0,
SHORT FILM (Live Action),Notes on the Popular Arts,"Saul Bass, Producer",1977,M,0.0,
SHORT FILM (Animated),The Doonesbury Special,"John Hubley, Faith Hubley and Garry Trudeau, Producers",1977,X,0.0,2.0
BEST PICTURE,The Turning Point,"Herbert Ross and Arthur Laurents, Producers",1977,M,0.0,
DIRECTING,Annie Hall,Woody Allen,1977,M,0.0,
DIRECTING,Julia,Fred Zinnemann,1977,M,0.0,
DOCUMENTARY (Feature),The Children of Theatre Street,"Robert Dornhelm and Earle Mack, Producers",1977,M,0.0,
BEST PICTURE,The Goodbye Girl,"Ray Stark, Producer",1977,M,0.0,
BEST PICTURE,Annie Hall,"Charles H. Joffe, Producer",1977,M,0.0,
MUSIC (Original Song),"""You Light Up My Life"" from You Light Up My Life",Music and Lyrics by Joseph Brooks,1977,M,0.0,
